Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category,Sleep_Debt,Digital_Overload,Academic_Pressure,Lifestyle_Balance,Burnout_Risk_Score,Burnout_Label,Burnout_Label_v2
127,23.0,0,2.5,5.6,2.6,2.1,88.0,54.7,7.8,1.8,9.5,9.3,0,0,3.8,6.7,5.61,60.11,2,0.4000000000000003,4.7,1.1324999999999998,5.857142857142857,-3.658392857142856,0,1
128,23.0,0,2.1,10.0,9.4,0.9,63.0,100.0,3.8,0.2,4.3,6.7,1,0,3.4,7.0,8.34,55.66,2,0.0,10.3,0.0,10.028571428571428,-6.548571428571428,0,0
129,16.0,0,5.3,6.3,11.5,4.0,82.6,75.9,6.1,1.6,5.4,5.3,1,0,6.0,1.4,8.12,61.44,2,0.0,15.5,1.2773,6.5285714285714285,4.727378571428572,0,0
130,20.0,0,4.5,7.6,7.4,5.0,68.7,89.2,8.1,3.8,6.2,8.6,0,0,4.7,4.3,6.34,65.15,0,0.0,12.4,0.4859999999999999,8.142857142857142,-1.9138571428571425,0,1
131,19.0,2,6.4,6.2,7.8,0.2,78.9,81.9,6.0,0.6,9.3,4.9,1,0,0.0,10.4,6.79,51.15,2,0.0,8.0,1.1583999999999997,6.285714285714286,2.121885714285716,0,1
132,18.0,1,5.5,4.0,5.6,2.8,92.5,58.6,5.7,3.3,5.8,4.2,1,1,0.0,17.2,6.71,40.36,1,2.0,8.399999999999999,2.277,4.471428571428572,9.444071428571428,0,0
133,17.0,0,1.4,5.8,2.0,5.1,74.3,45.5,3.6,5.8,9.4,7.8,0,0,5.2,8.4,5.88,42.66,1,0.2000000000000001,7.1,0.7629999999999999,6.628571428571428,-4.3140714285714274,0,1
134,19.0,1,2.6,5.1,6.0,0.2,70.4,71.6,9.4,1.1,2.2,9.2,0,1,1.2,5.8,5.66,65.46,0,0.9000000000000004,6.2,0.7384000000000001,5.257142857142857,-1.7695428571428566,0,0
135,24.0,1,6.9,8.4,4.8,2.2,80.0,94.9,6.1,5.5,7.1,2.5,0,1,4.6,6.2,5.36,58.47,2,0.0,7.0,0.3518999999999995,9.185714285714289,-0.8878642857142864,1,1
136,19.0,1,3.8,6.2,5.0,3.0,71.6,39.5,1.8,2.4,3.7,9.6,0,1,5.2,2.4,7.03,44.86,1,0.0,8.0,2.299,6.542857142857143,-0.8543571428571424,0,0
137,20.0,1,6.6,6.3,4.5,4.9,67.8,100.0,5.5,2.2,5.0,8.0,0,0,4.5,11.1,7.97,66.64,0,0.0,9.4,0.0,6.614285714285714,-0.6342857142857135,0,0
138,22.0,0,3.9,5.6,6.1,4.0,100.0,90.0,8.5,0.5,4.5,7.8,0,0,1.4,6.0,6.23,60.73,2,0.4000000000000003,10.1,0.3899999999999999,5.671428571428571,-0.016428571428571,0,0
139,19.0,0,2.3,7.1,6.0,4.3,55.9,78.4,3.3,0.6,3.1,7.9,0,1,3.8,5.9,8.45,43.56,1,0.0,10.3,0.4967999999999999,7.185714285714285,-3.4005142857142854,0,0
140,25.0,0,3.6,6.1,11.4,4.1,88.5,72.9,6.3,2.1,7.9,7.4,0,1,1.5,2.8,5.08,43.58,1,0.0,15.5,0.9755999999999996,6.4,1.9934000000000007,0,1
141,25.0,1,2.3,8.3,2.6,2.3,78.2,90.5,5.3,3.6,3.3,7.0,1,0,3.6,6.2,8.2,73.03,0,0.0,4.9,0.2184999999999999,8.814285714285715,-7.696535714285715,0,0
142,18.0,1,3.1,7.4,8.2,6.0,69.3,53.0,5.9,1.9,4.1,5.5,0,0,3.3,12.4,5.82,46.52,1,0.0,14.2,1.457,7.671428571428572,1.3440714285714277,0,0
143,20.0,0,4.6,6.3,5.3,1.8,84.5,83.0,5.0,2.4,5.0,3.2,1,1,2.3,1.6,5.7,52.66,2,0.0,7.1,0.7820000000000001,6.642857142857142,0.1601428571428562,0,1
144,19.0,1,5.2,8.1,7.2,0.0,80.4,80.5,7.1,1.3,4.0,4.0,0,1,5.6,6.1,6.72,71.11,0,0.0,7.2,1.0139999999999998,8.285714285714285,-1.004714285714286,0,1
145,18.0,0,1.0,7.0,7.3,0.0,97.2,100.0,5.5,1.5,6.1,6.6,1,0,8.1,1.3,7.71,64.09,0,0.0,7.3,0.0,7.214285714285714,-6.064285714285714,0,1
146,16.0,0,4.2,7.0,6.4,2.8,65.3,68.4,7.4,1.7,1.3,6.2,0,1,4.5,7.7,5.56,67.49,0,0.0,9.2,1.3272,7.242857142857143,-0.392057142857142,0,0
147,21.0,0,3.0,5.1,3.2,2.4,73.3,75.8,5.2,4.2,3.5,4.3,0,0,1.7,4.3,5.59,48.73,2,0.9000000000000004,5.6,0.726,5.699999999999999,0.2390000000000012,0,0
148,20.0,0,2.9,6.9,5.2,2.0,93.2,73.8,8.5,5.4,3.8,4.7,2,0,1.9,2.8,8.53,69.0,0,0.0,7.2,0.7598,7.671428571428572,-2.9617285714285724,0,0
149,16.0,0,4.5,7.4,6.4,3.3,77.3,65.7,6.0,0.8,3.6,5.9,0,0,1.8,4.8,8.59,43.77,1,0.0,9.7,1.5435,7.514285714285714,0.3009642857142856,0,0
150,18.0,1,3.1,8.7,6.0,5.2,87.1,100.0,6.0,2.6,8.5,4.6,1,0,4.2,4.6,7.63,63.57,0,0.0,11.2,0.0,9.071428571428571,-3.291428571428571,0,1
151,24.0,0,7.0,6.0,3.4,3.8,95.8,74.9,4.1,5.0,4.5,4.4,0,0,1.9,4.7,7.6,53.35,2,0.0,7.199999999999999,1.7569999999999992,6.714285714285714,2.921214285714285,0,0
152,18.0,1,6.6,10.0,9.2,4.2,87.3,47.7,3.5,1.1,4.4,7.8,0,0,5.1,6.6,8.2,45.12,1,0.0,13.4,3.451799999999999,10.157142857142857,3.100557142857142,0,0
153,17.0,1,6.6,7.7,1.0,1.1,72.1,79.4,3.6,1.6,5.9,3.7,2,0,3.7,3.1,5.98,42.83,1,0.0,2.1,1.3595999999999997,7.928571428571429,-1.40917142857143,0,1
154,20.0,1,3.2,5.0,5.4,2.1,75.4,62.0,3.1,1.1,7.7,5.9,2,1,2.6,2.3,6.68,21.2,1,1.0,7.5,1.2160000000000002,5.1571428571428575,2.0268571428571427,0,1
155,25.0,0,2.3,5.9,3.7,4.3,95.9,79.6,3.6,2.7,4.1,7.1,1,0,6.7,5.9,6.22,64.11,0,0.0999999999999996,8.0,0.4692000000000001,6.285714285714287,-3.091914285714287,0,0
156,18.0,1,4.4,8.8,6.5,3.2,82.0,86.4,6.0,2.0,6.1,6.2,0,0,2.5,19.5,8.26,60.76,2,0.0,9.7,0.5983999999999996,9.085714285714287,-2.9181142857142874,0,1
157,21.0,1,3.9,8.6,8.5,3.9,77.4,77.6,7.6,2.4,2.7,5.2,1,1,1.9,2.6,9.22,63.18,0,0.0,12.4,0.8736000000000004,8.942857142857143,-0.9124571428571416,0,0
158,22.0,1,3.0,7.0,2.5,4.1,85.0,75.4,3.0,0.6,6.2,9.5,2,0,0.7,1.4,6.86,54.14,2,0.0,6.6,0.738,7.085714285714285,-5.028714285714285,0,1
159,18.0,0,1.8,7.2,11.9,3.3,63.3,37.9,4.2,3.7,5.4,7.9,2,1,10.0,0.9,6.53,35.01,1,0.0,15.2,1.1178,7.728571428571429,-0.9618714285714294,0,1
160,22.0,1,4.1,5.5,6.5,5.8,76.9,85.1,7.8,2.3,3.2,10.0,0,1,5.4,8.3,6.92,58.51,2,0.5,12.3,0.6109,5.828571428571428,0.517778571428571,0,0
161,19.0,0,3.4,8.7,7.0,2.0,79.0,78.5,5.7,0.2,1.7,4.9,0,0,7.1,3.8,6.89,58.72,2,0.0,9.0,0.7309999999999999,8.728571428571428,-2.8620714285714284,0,0
162,21.0,0,5.6,5.7,2.4,1.5,78.8,100.0,2.2,1.3,8.1,6.4,0,0,3.6,6.4,6.2,47.81,2,0.2999999999999998,3.9,0.0,5.885714285714286,-2.055714285714287,0,1
163,21.0,1,5.5,8.1,5.9,0.0,74.9,95.5,6.1,3.4,7.5,8.2,0,0,3.0,3.2,6.45,68.27,0,0.0,5.9,0.2475000000000002,8.585714285714285,-4.964464285714284,0,1
164,20.0,1,6.4,8.8,8.4,4.3,76.0,48.3,6.8,2.8,6.7,10.0,2,1,3.2,19.8,10.0,57.51,2,0.0,12.7,3.3088,9.2,2.2331999999999983,0,1
165,17.0,0,1.7,7.1,6.5,2.0,78.5,94.1,6.7,2.6,8.3,8.3,1,1,2.7,2.6,8.01,67.74,0,0.0,8.5,0.1003,7.4714285714285715,-5.860978571428571,0,1
166,23.0,1,5.0,8.3,6.4,5.3,99.0,51.6,10.0,0.9,6.7,5.2,0,0,4.0,7.3,6.42,59.12,2,0.0,11.7,2.42,8.428571428571429,2.4514285714285715,0,1
167,19.0,1,2.7,9.4,5.9,3.4,51.4,90.0,4.3,7.4,3.4,6.1,1,0,3.8,3.8,5.94,46.38,1,0.0,9.3,0.2699999999999999,10.457142857142856,-6.292142857142856,0,0
168,18.0,1,1.8,7.3,2.6,2.4,89.1,100.0,8.4,2.7,5.9,6.0,1,0,7.6,4.7,4.62,76.33,0,0.0,5.0,0.0,7.685714285714286,-6.7457142857142856,0,0
169,16.0,0,3.3,6.8,2.5,1.1,78.9,100.0,5.9,4.1,8.9,6.3,2,0,5.2,1.2,4.01,66.33,0,0.0,3.6,0.0,7.385714285714285,-6.095714285714285,0,1
170,21.0,1,6.3,6.9,8.9,4.5,79.2,67.9,7.0,4.1,4.3,5.4,1,0,5.7,9.4,8.01,62.18,2,0.0,13.4,2.0222999999999995,7.485714285714286,4.5877357142857145,0,0
171,21.0,0,3.5,6.0,8.2,2.9,74.7,87.7,4.6,2.5,4.8,6.4,1,0,7.6,9.7,7.63,55.02,2,0.0,11.1,0.4305,6.357142857142857,-0.5613928571428559,0,0
172,16.0,1,7.3,6.0,8.6,3.5,86.5,93.2,4.5,2.3,6.3,1.0,1,0,0.1,2.2,6.66,45.52,1,0.0,12.1,0.4963999999999996,6.328571428571428,5.806028571428571,0,1
173,20.0,0,5.3,7.6,3.9,4.1,92.4,83.5,3.2,4.0,8.8,3.9,1,0,3.0,9.7,7.13,60.06,2,0.0,8.0,0.8745000000000002,8.17142857142857,-0.5696785714285706,1,1
174,18.0,1,3.4,6.8,5.6,3.5,55.3,44.9,2.8,0.8,5.6,7.6,0,1,6.7,7.9,5.57,23.36,1,0.0,9.1,1.8734,6.914285714285714,-0.6341857142857137,0,1
175,21.0,1,6.5,7.4,9.1,1.5,100.0,77.8,7.5,3.6,3.6,10.0,2,1,1.9,4.7,7.91,73.64,0,0.0,10.6,1.4429999999999998,7.914285714285715,-0.2497857142857142,0,0
176,18.0,1,5.1,5.1,2.9,3.9,81.9,85.2,4.8,2.3,5.7,6.5,2,1,0.3,8.1,6.61,41.72,1,0.9000000000000004,6.8,0.7548,5.428571428571428,1.7336285714285742,0,0
177,22.0,0,2.3,6.9,8.8,4.5,81.4,75.0,10.0,1.9,5.7,5.2,0,1,1.0,9.2,4.74,55.04,2,0.0,13.3,0.575,7.171428571428572,-0.4189285714285726,0,0
178,19.0,1,7.9,8.3,4.5,3.6,61.9,59.5,5.0,2.6,6.9,3.4,1,0,6.4,10.3,9.43,56.88,2,0.0,8.1,3.1995000000000005,8.671428571428573,4.797821428571429,0,1
179,24.0,0,4.7,5.5,3.9,4.1,72.6,71.4,7.5,2.4,2.5,4.3,1,1,7.4,11.5,6.29,60.15,2,0.5,8.0,1.3441999999999996,5.842857142857143,2.7834428571428567,0,0
180,17.0,0,4.2,7.0,5.9,4.3,97.7,91.2,6.1,3.4,2.5,5.9,1,0,3.6,5.4,4.52,74.71,0,0.0,10.2,0.3695999999999999,7.485714285714286,-1.4213142857142875,0,0
181,19.0,0,2.5,4.6,3.2,2.3,80.9,82.1,2.0,0.2,5.3,6.7,0,1,4.9,4.1,5.72,36.66,1,1.4000000000000004,5.5,0.4475000000000001,4.628571428571428,0.242678571428573,0,1
182,17.0,1,6.6,5.3,1.3,2.2,85.4,83.4,3.0,0.7,5.5,4.4,1,0,3.9,11.6,8.71,58.24,2,0.7000000000000002,3.5,1.0955999999999997,5.4,2.4734,0,0
183,24.0,1,5.2,8.0,6.2,7.0,74.0,70.5,2.7,5.9,3.6,5.9,1,0,4.5,4.3,2.23,54.57,2,0.0,13.2,1.5340000000000005,8.842857142857143,1.2681428571428564,0,0
184,23.0,1,5.5,6.6,7.3,5.4,100.0,82.7,9.2,0.6,5.7,7.2,2,0,1.8,4.3,9.22,58.63,2,0.0,12.7,0.9514999999999996,6.685714285714285,1.8915357142857137,0,0
185,18.0,0,3.2,9.4,9.0,2.9,78.0,37.1,8.9,5.7,5.6,8.1,1,1,4.0,3.0,9.27,62.39,2,0.0,11.9,2.0128,10.214285714285715,-2.735085714285714,0,0
186,21.0,0,5.9,7.6,6.0,4.2,94.7,74.2,10.0,1.4,9.5,6.5,1,1,2.6,5.1,5.45,56.79,2,0.0,10.2,1.5222000000000002,7.8,1.053300000000001,0,1
187,23.0,0,6.0,7.7,10.9,1.3,78.0,68.1,1.1,0.6,4.6,5.0,0,0,6.5,2.8,6.96,31.23,1,0.0,12.2,1.9140000000000004,7.785714285714286,3.485285714285715,0,1
188,20.0,0,2.9,5.6,9.4,1.9,84.5,75.5,3.0,1.1,2.9,2.8,1,0,7.2,3.8,7.45,48.87,2,0.4000000000000003,11.3,0.7105,5.757142857142857,2.678607142857144,0,1
189,20.0,1,1.4,6.5,7.8,0.8,84.6,53.9,7.3,2.2,8.7,5.3,2,0,2.1,6.6,6.66,32.18,1,0.0,8.6,0.6453999999999999,6.814285714285714,-3.0761857142857143,0,1
190,18.0,1,5.4,6.0,7.2,3.5,92.0,81.7,4.3,1.8,4.3,7.8,1,1,2.6,2.3,7.86,63.69,0,0.0,10.7,0.9881999999999996,6.257142857142857,0.9951571428571432,0,0
191,17.0,0,1.1,5.6,9.1,3.5,89.6,100.0,7.5,1.9,6.4,6.5,1,0,5.1,8.3,7.5,55.52,2,0.4000000000000003,12.6,0.0,5.871428571428571,-1.1414285714285706,0,1
192,24.0,1,4.5,7.9,1.0,5.0,73.8,76.5,5.0,0.9,8.0,7.1,1,0,9.0,4.8,6.76,66.5,0,0.0,6.0,1.0575,8.028571428571428,-3.392321428571429,0,1
193,24.0,1,3.3,8.1,4.8,2.6,95.1,75.8,4.8,3.3,9.2,7.8,2,1,6.7,4.7,6.47,56.62,2,0.0,7.4,0.7986,8.571428571428571,-4.933528571428571,0,1
194,21.0,0,6.6,7.5,1.4,4.9,67.1,100.0,2.0,0.8,5.8,8.8,1,0,7.0,1.6,7.26,61.88,2,0.0,6.300000000000001,0.0,7.614285714285714,-3.5842857142857145,0,0
195,19.0,1,3.4,5.9,7.7,4.2,64.6,57.9,4.7,3.0,2.9,7.3,2,1,0.7,16.0,6.19,38.27,1,0.0999999999999996,11.9,1.4314,6.328571428571429,1.038528571428572,0,1
196,19.0,0,6.4,7.4,4.1,7.4,76.2,83.9,6.8,1.9,6.4,6.9,0,0,8.1,5.0,6.98,59.3,2,0.0,11.5,1.0303999999999995,7.671428571428572,1.2941714285714294,0,1
197,22.0,0,3.2,4.5,13.5,6.0,85.1,100.0,3.8,3.1,5.2,1.0,2,1,2.6,8.5,4.02,19.64,1,1.5,19.5,0.0,4.942857142857143,9.867142857142856,0,1
198,24.0,0,6.2,8.7,4.7,5.7,66.7,68.0,6.2,0.4,3.2,7.3,2,0,2.5,5.1,5.98,52.36,2,0.0,10.4,1.984,8.757142857142856,0.7288571428571449,0,0
199,24.0,1,8.3,5.3,6.3,4.5,79.0,90.4,3.7,3.3,7.6,10.0,0,0,6.3,3.3,6.02,50.5,2,0.7000000000000002,10.8,0.7967999999999998,5.771428571428571,3.863771428571429,0,1
200,22.0,1,2.1,5.5,5.0,1.4,62.0,78.0,4.3,2.5,7.4,3.0,2,0,5.9,3.8,6.39,37.76,1,0.5,6.4,0.4619999999999999,5.857142857142857,-0.7841428571428564,1,1
201,21.0,0,4.2,7.1,4.8,3.5,76.5,55.7,4.4,0.4,8.5,8.3,1,0,5.6,4.8,5.74,50.57,2,0.0,8.3,1.8606,7.157142857142857,-1.0062428571428566,0,1
202,17.0,1,9.7,7.3,2.9,7.0,92.6,72.0,7.0,2.6,6.0,8.5,0,0,6.1,1.9,4.34,54.17,2,0.0,9.9,2.716,7.671428571428571,4.862571428571428,0,1
203,18.0,1,4.3,6.9,2.8,3.9,69.0,74.4,7.9,4.4,1.9,6.7,0,0,3.7,13.1,3.86,60.05,2,0.0,6.699999999999999,1.1007999999999996,7.528571428571429,-2.437371428571431,0,0
204,24.0,1,4.3,5.6,1.0,1.5,64.1,63.6,10.0,1.9,9.6,2.7,1,0,6.8,10.8,5.4,44.0,1,0.4000000000000003,2.5,1.5652,5.871428571428571,0.6163714285714286,1,1
205,21.0,1,5.8,8.5,7.4,3.6,84.9,46.1,7.7,0.2,2.4,2.9,0,0,6.9,4.3,6.5,56.25,2,0.0,11.0,3.1261999999999994,8.528571428571428,4.850728571428571,0,1
206,16.0,1,4.3,4.8,4.9,1.2,69.8,67.6,6.8,3.4,3.5,6.4,0,0,7.8,3.4,6.22,46.13,1,1.2000000000000002,6.1000000000000005,1.3932000000000002,5.285714285714286,2.494085714285715,0,0
207,17.0,0,0.8,5.1,10.8,1.5,100.0,48.1,9.9,2.2,4.3,9.4,2,0,6.5,8.1,6.87,46.31,1,0.9000000000000004,12.3,0.4151999999999999,5.414285714285714,-0.9014857142857124,0,0
208,21.0,1,6.5,6.9,2.9,3.7,82.5,84.8,6.6,5.7,6.8,2.3,0,0,0.2,1.1,3.66,53.52,2,0.0,6.6,0.9880000000000002,7.714285714285714,1.117714285714285,0,1
209,16.0,1,0.2,5.4,9.7,4.3,93.3,84.9,7.4,1.1,4.8,5.4,0,0,3.2,2.0,8.66,43.52,1,0.5999999999999996,14.0,0.0301999999999999,5.557142857142858,0.1481571428571406,0,0
210,18.0,1,3.4,8.6,9.9,1.6,62.9,52.1,8.1,6.1,6.9,7.6,1,0,3.5,13.4,5.25,49.28,2,0.0,11.5,1.6285999999999998,9.471428571428572,-2.358528571428571,0,1
211,20.0,2,6.6,5.5,9.2,2.0,85.9,76.5,6.4,3.4,3.0,5.1,2,0,4.5,2.0,9.07,66.67,0,0.5,11.2,1.551,5.985714285714286,5.670785714285713,0,0
212,22.0,1,3.5,9.0,6.6,0.4,66.9,50.8,5.9,5.5,5.0,5.5,2,0,5.3,2.7,7.82,62.26,2,0.0,7.0,1.722,9.785714285714286,-3.6527142857142856,0,0
213,21.0,1,2.8,8.3,5.2,2.8,77.7,68.5,5.6,0.4,7.5,6.0,1,0,3.7,6.5,6.7,64.68,0,0.0,8.0,0.8819999999999998,8.357142857142858,-3.794142857142859,0,1
214,18.0,0,6.0,8.6,9.2,0.0,70.2,63.0,4.7,2.4,8.0,7.4,1,1,5.4,1.0,3.8,44.51,1,0.0,9.2,2.22,8.942857142857143,0.0871428571428571,0,1
215,22.0,0,2.5,9.5,4.0,2.5,93.5,83.6,4.9,1.3,7.3,7.1,0,1,4.4,3.4,5.93,53.04,2,0.0,6.5,0.4100000000000001,9.685714285714283,-7.370714285714285,0,1
216,18.0,0,1.8,7.1,6.7,3.1,84.2,45.9,8.3,15.0,6.5,3.3,0,0,1.2,1.4,6.08,45.19,1,0.0,9.8,0.9738,9.242857142857142,-3.092157142857141,0,1
217,19.0,0,4.7,5.7,5.9,0.0,81.5,92.7,3.6,5.2,4.1,4.6,0,0,0.0,6.6,6.64,65.87,0,0.2999999999999998,5.9,0.3430999999999998,6.442857142857143,-0.9182071428571428,0,0
218,22.0,1,3.8,6.9,3.8,1.2,97.7,97.1,6.3,1.9,3.7,6.3,1,0,1.3,4.7,5.5,78.76,0,0.0,5.0,0.1102,7.171428571428572,-4.616128571428572,0,0
219,21.0,0,1.7,6.3,6.7,2.9,80.2,72.4,5.9,1.6,7.2,6.0,2,1,0.6,2.9,5.38,40.95,1,0.0,9.6,0.4691999999999998,6.5285714285714285,-2.664771428571428,0,1
220,23.0,1,5.5,6.1,7.9,2.6,93.4,50.8,2.9,1.0,5.7,6.7,0,0,0.0,5.2,5.3,36.37,1,0.0,10.5,2.706,6.242857142857143,4.116142857142858,0,1
221,21.0,0,5.1,7.2,3.7,2.7,100.0,37.3,7.8,0.1,3.5,9.2,1,0,6.1,4.8,5.0,70.28,0,0.0,6.4,3.1977,7.214285714285714,0.2622642857142869,0,0
222,21.0,0,3.5,6.6,7.2,3.5,81.8,94.7,3.1,0.6,5.6,6.0,0,0,7.9,2.4,6.57,56.62,2,0.0,10.7,0.1854999999999997,6.685714285714285,-1.2574642857142848,0,0
223,17.0,2,3.6,6.0,1.0,0.0,83.4,100.0,4.4,5.6,4.2,7.1,0,0,2.6,4.3,4.65,58.77,2,0.0,1.0,0.0,6.8,-6.969999999999999,0,0
224,19.0,1,5.1,6.7,3.4,4.3,92.4,75.8,5.8,3.9,8.6,1.0,0,0,5.3,4.2,4.88,55.79,2,0.0,7.699999999999999,1.2342,7.257142857142857,2.0241571428571428,1,1
225,18.0,1,6.6,7.7,4.9,2.4,98.7,54.1,9.3,4.0,4.4,4.9,2,1,8.1,4.4,8.52,76.56,0,0.0,7.300000000000001,3.0293999999999994,8.271428571428572,2.7526714285714275,0,0
226,18.0,0,3.6,8.2,6.9,1.9,81.7,55.3,7.1,3.3,4.1,7.3,1,0,5.5,10.2,5.33,63.03,2,0.0,8.8,1.6092000000000002,8.67142857142857,-2.627628571428569,0,0
227,25.0,0,5.5,4.9,8.2,0.0,71.7,96.3,6.7,7.3,4.2,4.7,2,0,1.7,7.5,6.59,50.82,2,1.0999999999999996,8.2,0.2035000000000001,5.942857142857143,2.712392857142857,0,0
228,19.0,0,5.3,6.6,6.2,2.5,91.3,78.0,9.0,2.0,4.8,3.9,0,0,3.8,10.2,8.97,68.09,0,0.0,8.7,1.166,6.885714285714285,1.5032857142857134,0,1
229,24.0,1,6.0,6.8,7.4,3.9,87.4,57.6,5.4,6.7,6.8,10.0,2,0,0.9,2.0,7.92,68.2,0,0.0,11.3,2.544,7.757142857142857,1.508857142857143,0,1
230,21.0,1,4.3,5.5,5.6,3.3,91.1,100.0,10.0,6.9,5.2,7.6,0,0,1.8,5.2,7.94,83.77,0,0.5,8.899999999999999,0.0,6.485714285714286,-1.3957142857142868,0,0
231,23.0,0,2.4,6.8,7.0,3.3,89.1,93.8,7.1,2.3,9.1,4.8,2,1,2.2,3.4,6.68,53.55,2,0.0,10.3,0.1488000000000001,7.128571428571428,-2.2353714285714275,0,1
232,20.0,1,3.3,7.2,6.9,2.4,82.7,84.9,6.3,2.9,5.3,8.5,1,0,0.0,2.5,6.5,62.48,2,0.0,9.3,0.4982999999999997,7.614285714285715,-3.826835714285715,0,0
233,21.0,0,4.9,7.7,4.7,2.9,83.4,65.0,2.0,9.6,3.2,5.1,0,1,4.0,8.9,8.13,60.98,2,0.0,7.6,1.715,9.071428571428571,-1.3289285714285706,0,0
234,20.0,1,7.8,7.1,5.1,1.0,89.1,97.3,8.1,4.9,6.0,3.0,0,0,0.0,1.1,4.55,60.82,2,0.0,6.1,0.2106000000000001,7.8,0.3059000000000003,0,1
235,18.0,0,3.2,5.9,7.5,3.0,61.2,90.9,7.2,3.6,10.0,4.8,0,0,3.8,5.1,5.86,41.49,1,0.0999999999999996,10.5,0.2911999999999999,6.414285714285715,-0.3674857142857148,0,1
236,22.0,0,5.8,9.6,10.5,2.1,97.3,73.1,5.5,0.9,5.5,4.3,1,0,4.9,1.6,5.06,41.65,1,0.0,12.6,1.5602,9.728571428571428,1.4017285714285728,0,0
237,18.0,0,3.5,8.1,9.0,1.0,85.8,94.6,4.9,2.8,1.7,4.6,2,0,5.2,10.0,6.75,66.64,0,0.0,10.0,0.1890000000000001,8.5,-2.716499999999999,0,0
238,16.0,1,4.4,7.7,3.2,4.4,69.0,93.8,10.0,3.7,3.6,3.6,2,0,4.0,3.5,5.87,69.9,0,0.0,7.6,0.2728000000000002,8.22857142857143,-2.299371428571428,0,1
239,21.0,0,7.2,8.3,6.0,0.2,82.4,79.9,4.2,4.2,6.2,6.0,2,0,5.1,6.5,6.75,65.49,0,0.0,6.2,1.4471999999999998,8.9,-0.8692000000000011,0,1
240,18.0,1,5.7,7.3,4.7,3.9,97.1,54.4,6.8,0.8,1.3,7.5,0,0,7.6,3.9,7.54,76.48,0,0.0,8.6,2.5992,7.414285714285714,1.594514285714285,0,0
241,24.0,0,1.7,8.7,6.2,4.1,83.8,56.6,6.1,7.8,9.1,5.6,1,0,7.2,17.2,8.2,54.36,2,0.0,10.3,0.7377999999999999,9.814285714285711,-4.997585714285712,0,1
242,25.0,1,3.1,7.1,6.1,2.1,70.5,46.5,7.5,0.8,4.6,5.5,2,0,3.3,4.8,7.15,53.69,2,0.0,8.2,1.6585,7.2142857142857135,-0.8965357142857133,0,0
243,24.0,1,6.7,7.0,9.1,4.9,63.4,98.8,1.8,1.7,1.0,6.9,1,0,2.1,3.4,6.67,55.47,2,0.0,14.0,0.0804,7.242857142857143,1.7877428571428575,0,0
244,19.0,1,4.5,7.8,9.2,2.0,100.0,48.7,7.5,7.2,10.0,5.5,2,0,8.9,1.7,4.96,51.77,2,0.0,11.2,2.3085,8.82857142857143,1.08417857142857,0,1
245,16.0,1,1.9,9.0,6.0,1.9,57.4,74.9,9.5,6.2,8.7,6.0,0,1,3.6,1.1,4.41,54.54,2,0.0,7.9,0.4768999999999997,9.885714285714286,-6.700364285714286,0,1
246,24.0,2,2.6,9.0,5.4,0.8,84.4,46.4,1.8,3.8,4.2,5.6,1,0,2.9,2.2,7.14,57.15,2,0.0,6.2,1.3936000000000002,9.542857142857144,-5.072457142857142,0,0
247,19.0,1,5.6,7.8,7.3,3.0,72.4,100.0,3.9,1.4,3.5,8.1,0,0,6.8,9.0,4.8,67.53,0,0.0,10.3,0.0,8.0,-2.420000000000001,0,0
248,25.0,0,6.2,7.7,8.7,1.3,93.6,54.1,7.2,1.3,5.3,5.8,0,0,5.5,1.6,9.0,62.24,2,0.0,10.0,2.8458,7.885714285714286,3.442985714285714,0,0
249,25.0,2,4.2,7.9,7.4,1.6,64.2,80.8,5.7,2.2,9.1,4.1,1,0,7.0,4.7,7.07,60.7,2,0.0,9.0,0.8064000000000003,8.214285714285715,-1.194685714285714,0,1
250,23.0,1,9.2,8.3,4.9,2.9,100.0,46.8,7.5,2.1,5.5,7.9,0,1,4.7,13.0,5.66,60.96,2,0.0,7.800000000000001,4.8944,8.600000000000001,6.051599999999996,0,0
251,19.0,0,5.8,8.7,4.5,3.0,78.4,90.7,7.6,1.4,2.4,9.3,2,0,7.3,2.7,4.93,80.35,0,0.0,7.5,0.5393999999999998,8.899999999999999,-4.350899999999999,0,0
252,19.0,1,3.7,6.7,3.2,5.3,77.1,74.9,6.5,4.6,8.3,4.3,0,0,2.8,4.2,6.71,51.22,2,0.0,8.5,0.9286999999999996,7.357142857142858,-0.904092857142858,0,1
253,23.0,1,2.6,8.7,6.5,4.7,75.9,75.3,9.9,1.6,6.6,7.6,0,0,2.2,9.3,9.04,76.92,0,0.0,11.2,0.6422,8.928571428571427,-4.085271428571427,0,1
254,19.0,1,2.3,7.4,7.6,4.0,72.3,73.8,7.7,5.5,2.4,3.6,1,0,1.2,7.8,6.2,56.32,2,0.0,11.6,0.6026,8.185714285714287,-1.4418142857142862,0,1
